id,text,label
1374,"愤怒！世间怎有如此忘恩负义之人！这位老人九十多岁了，家人平时给他吃剩下的饭菜，还让他干活，他给家里人洗衣服，不小心把衣服洗坏了，他儿子就打他骂他，还让他跪一天.如果你们有谁觉得他儿子连畜生都不如的请转发,告诫我们一定要做孝顺的子女,有爸妈的请转发,没有良心就算了.可怜天下父母心呐！",1
1375,【紧急通知】新版假 币又来了！千万不要上当了 ~via广州乐分享,1
1376,【民生】特大好消息：继北京出台95岁老人看病不要钱后，山东泰安宣布100岁可免费登泰山，初步预估：接下来应该有城市跟进宣布110岁放宽生3胎政策，120岁老人可分配住房，130岁可取消一夫一妻限制！希望大家注意保重身体，好日子在后头呢。大家努力活过100岁！via：南都,1
1377,@老夫峰子 接力！接力！把这种禽兽不如的老师揪出来！男生们，转发吧！或许下一个女主角就是你的女朋友；女生们，转发吧！台上那个满口礼义廉耻的演员已经瞄准了你！男人们，转发吧！禽兽不除怎么放心的下自己的女儿！每一次转发都在创造更美好的世界！@丰乳肥臀v @袁裕来律师 @杂谈五味 @袁腾飞,1
1378,【广东经典名菜：三叫】刚出生的老鼠仔，直接生吃！[衰] 当筷子夹起来的时候老鼠仔会叫一声；沾酒的时候会再叫一声；送进嘴里的时候会再惨叫一声！ 美食神马的有时候真是难理解啊！！[生病],1
1379,"帮朋友转发:朋友在公交捡到了个钱包內有两张身份证,驾驶证和三张1月25号惠州到武昌的火车票名字是陈翠珍,高艳林,张馨元.春运期间,不知道失主花了多少功夫买这三张卧铺票,没了身份证如何回家过年,急疯了。转发举手之劳。 (联系:陈珉岩 13006609059) 有愛在廣州，不要讓冷漠成為我們的朋友，轉起來！",1
1380,【广东经典名菜：三叫】刚出生的老鼠仔，直接生吃！[挖鼻屎]当筷子夹起来的时候老鼠仔会叫一声；沾酒的时候会再叫一声；送进嘴里的时候会再惨叫一声！ 美食神马的有时候真是难理解啊！！[生病],1
1381,在twitter上看到今天中午新浪微博抽风的解释：“21日中午12点半至1点15分，新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。（人家45分钟下了42G，果然是大公司）” #感觉无力再爱了#,1
1382,在twitter上看到今天中午新浪微博抽风的解释：“21日中午12点半至1点15分，新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。（人家45分钟下了42G，果然是大公司）” #感觉无力再爱了#,1
1383,【新浪微博无法访问的原因】“21日中午12点半至1点15分，新浪微博无法访问，据悉，原因是新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。（人家45分钟下了42G，果然是大公司）”,1
1384,网传这是新浪微博中午抽风的原因。。。。[生病],1
1385,据说这是今天中午新浪微博上不去的原因……,1
1386,【求证】21中午12点半至1点15分，新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。PS:人家45分钟下了42G……果然是大公司[奥特曼],1
1387,今日中午12点半至1点15分，新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问。---对此微博技术负责人@刘子正 侧面证实了此事，并称：从技术上来说，微博管理员拿到了服务器权限：制度问题，下载带宽抢了服务器资源：网络架构问题，45分钟还在持续下载：预案有问题。,1
1388,【求辟谣】21日中午12点半至1点15分，新浪微博管理员徐某使用服务器带宽下载CL网爱情动作片42G左右，造成新浪微博无法访问，目前徐某已被停职，所下载的影片硬盘已被领导没收。（人家45分钟下了42G，果然是大公司）@老沉 by 北冥,1
1389,【中午新浪员工因下载爱情动作片 导致微博挂掉】大公司下载速度就是牛逼！！！,1
1390,#小道#【这才是今天新浪微博当机的真相！】1月21日中午12点30分~1点15分，新浪微博管理员徐某擅自挪用服务器带宽下载CL网爱情动作片42GB，造成新浪微博服务器负载瞬间加大，导致无法访问。目前徐某已经被停职，其下载影片的硬盘已经被领导没收。请问@微博小秘书，您姓徐么？,1
1391,【民生】特大好消息：继北京出台95岁老人看病不要钱后，山东泰安宣布100岁可免费登泰山，初步预估：接下来应该有城市跟进宣布110岁放宽生3胎政策，120岁老人可分配住房，130岁可取消一夫一妻限制！希望大家注意保重身体，好日子在后头呢。大家努力活过100岁！via：南都,1
1392,大家帮忙一起转 ！！！朋友妈妈在公交捡到了个钱包，里面有两张身份证，驾驶证，和三张1月25号惠州到武昌的火车票，名字分别是陈翠珍，高艳林，张馨元。春运期间，不知道失主花了多少功夫买这三张卧铺票，没了身份证如何回家过年，一定急疯了。转发举手之劳。 (联系:陈珉岩 13006609059),1
1393,【中午刷不开新浪微博，原来是这样。。】人家45分钟下了42G，果然是大公司,1
1394,【年关提醒：新版假币又来了！】千万不要上当了~[话筒][话筒][话筒]（转发周知）,1
1395,真相了,1
1396,今日爆炸性新闻！！！@京华时报：@头条新闻：“赵本山涉黑转巨资被扣留”！ 想不到！有点意外！有点惊讶！有点不敢相信！[吃惊],1
1397,演唱《党啊！亲爱的妈妈》的殷秀梅女士和蒋大为先生，都是美利坚合众国公民，美国国籍，他们两个还是现役中国大陆军人。我只能说，这他妈的太搞笑了。。,1
1398,朋友妈妈在公交捡到了个钱包，里面有两张身份证，驾驶证，和三张1月25号惠州到武昌的火车票，名字分别是陈翠珍，高艳林，张馨元。春运期间，不知道失主花了多少功夫买这三张卧铺票，没了身份证如何回家过年，一定急疯了。转发举手之劳。 (联系:陈珉岩 13006609059请帮忙传递正能量,1
1399,【主权在民，才有人权】周孝正：98年，有三名福建工人在以色列被炸死！以政府找到中国使馆商议赔偿及处理后事，中使馆以三名工人是偷渡客为由不予理睬！以政府对此硬是一查到底，后来不远万里来到福建，把受害者骨灰交到家属手中、向三名受害者各赔了70万美元。这钱后来还被我们政府收了每人18万的税！,1
1400,周孝正：98年，有三名福建工人在以色列被炸死！以色列政府找到中国使馆商议赔偿及处理后事，中使馆以三名工人是偷渡客为由不予理睬！以政府对此硬是一查到底，后来不远万里来到福建，把受害者骨灰交到家属手中、向三名受害者各赔了70万美元。这钱后来还被我们政府收了每人18万的税！,1
1401,他是距离唐山仅65公里的青龙县委书记，1976年唐山大地震前夕，他顶着摘乌纱帽的风险拍了板，向全县预告地震灾情。7月25日，青龙县的人几乎全被赶到室外生活。7月28日，唐山全城毁灭，死24万人以上。青龙毁坏房屋1.8万间，完全坍塌7300余间，万幸！47万人无一伤亡。他用权力救了47万人！他是冉广岐！转,0
1402,[双休日原来是这么来的] 1994年前后，中美入世谈判最艰难的时刻，美方突然向中方提出：在全世界都实行双休日的今天，中国必须尊重人权，也给中国人双休日，并把这一项作为入世条件之一。于是，1995年5月1日起，我国开始实行双休日工作制。,1
1403,河南漯河房管局副局长枪顶记者头问“要不要一枪打死你”？ 局长说，下次再敢来采访一枪打死你,1
1404,#新刊预告# 《印度商业线报》总编辑G.昌德拉施卡，认为：“印度的社会制度和经济状况都是印度国民性的正常结果，是印度历史的一种延续。”既然如此，我们就从其历史出发，了解它的文化，探求印度为什么会变成今天的样子，它的人民为什么那么骄傲...http://t.cn/zYhGE2v,0
1405,@新浪早晚报 安徽淮南一位三四岁的小女孩，在同家人在外逛街时，转眼被人虏走，半个小时后家人找到女孩，内脏被挖，送往淮南某医院，拒绝接收，送往合肥某医院，死亡…不知拿着女孩内脏的人，现在是否听到女孩家人撕心裂肺的哭声…,1
1406,想想222】主权在民，才有人权。98年，有三名福建工人在以色列被炸死！以政府找到中国使馆商议赔偿及处理后事，中使馆以三名工人是偷渡客为由不予理睬！以政府对此硬是一查到底，后来不远万里来到福建，把受害者骨灰交到家属手中、向三名受害者各赔了70万美元。这钱后来还被我们政府收了每人18万的税！,1
1407,"重庆市人民政府新闻办公室发布公告称：肖烨等人采取色情勾引、秘拍不雅视频等手段,敲诈数名党政干部和国有企业负责人,肖烨等人已被批准逮捕。官员被免职。重庆，您想转移话题？@老榕 @谓贤 @元芳视角",1
1408,【崔永元:年检政府[赞]】在德国，汽车、公司都无需年检。我问德国人：汽车不年检，坏了怎么办？答：自己修。问：企业不年检，公司乱搞怎么办？答：你看德国是这样的吗？问：德国政府为何不强制年检？反问：谁给了政府这个权力？如果政府对年检感兴趣，说明这种事对它有好处。为什么不去年检政府？,1
1409,河南漯河房管局副局长枪顶记者头问“要不要一枪打死你”？ 局长说，下次再敢来采访一枪打死你。哎，在中国做记者。。。,1
1410,"她，本是花样年华，可以花前月下，但她扛起了反腐重任，承担了一个弱女子不该的责任。在12个月的时间里,分别和雷政富、九龙坡区委书记彭智勇,璧山县委书记范明文,西南证券董事长罗广,长寿区区长韩树明,重庆城投副总经理粟志光等6人走完了上床、拍片、捉奸的全套流程，她是赵红霞！为反腐写下经典篇章",1
1411,她，没有编制，没有财政拨款，没有固定办公场所，靠一人之力，扛反腐重任，已拿下11位厅级贪官，还有近20位即将归案，战斗力远超地市级检察院。——记年度“全国反腐创先争优先进个人”赵红霞同志。,1
1412,赵红霞，你不要编制，不靠拨款，没有两规措施，没有组织后援，靠一人之力，凭一张床，扛反腐重任，已拿下11位厅级贪官，还有20位高官已锁定目标，你让纪委、反贪局的同志情何以堪?,1
1413,"君子坦荡荡,小人玩红霞；商女不知亡国恨,一天到晚玩红霞；举头望明月,低头玩红霞；洛阳亲友如相问，就说我在玩红霞；少壮不努力，老大玩红霞；垂死病中惊坐起,今天还想玩红霞；生当作人杰，死亦玩红霞；人生自古谁无死，来生继续玩红霞；众里寻他千百度，蓦然回首，那人正在玩红霞。@左小祖咒",1
1414,#热点新词#【反腐女侠】赵红霞，山城弱女子一枚，在过去12个月的时间里分别和雷政富、彭智勇、范明文、罗广、韩树明、粟志光等11人走完上床、拍片、捉奸的流程，一举睡翻六厅级干，频引重庆官场地震，为反腐立下“奇功”……强烈呼吁有关部门授予赵红霞同志“反腐女英雄”的光荣称号[转发] [膜拜了],1
1415,帮忙转一下，一名北京三中的学生，叫谢露，13岁，消失几天了，他爸爸的号码是186-1109-8634，或者182-1018-3168，爱心接力，我的好友们都帮她忙转下，必有好报 ！！！,1
