id,text
731,【故宫的雪，每次都忍不住转发[鼓掌]】这组照片，让你想起了谁？让你想起了哪个故事？[雪]@故宫博物院
732,【大雪天的暖心事[心]】11月22日中午，一衣着单薄的流浪汉在西单附近上，“当时下着大雪，大家走得很快，他一动不动，我一看他正抓雪吃”。张女士和路人为老人买来水和饭，有人买来帽子和手套。记者从警方获悉，老人已被送往救助站。（京华时报）
733,不管雨下了多久，雨后都将会有彩虹，不管你有多悲伤，要坚信，幸福在等你！
734,【胎儿1—40周的发育】整整40周，生命这种东西实在是太强大了！！！[爱你]
735,职场中，哪些习惯、行为或者说小动作会给人减分？已有 12072 人关注：http://t.cn/R2bADeK（想看更多？下载知乎 App：http://t.cn/zHpKgdA ）
736,30岁以下人最难抗拒的9大美食。[拜拜]
737,今天上午十时许，东京靖国神社厕所内发生爆炸，内壁被烧焦。火势已被扑灭，现场被封锁，警方正在调查是否遭到恐怖袭击...真·粪池炸了[笑cry]
738,当有负面情绪的时候，不要说，管好自己的嘴，有时候做哑巴，是一种境界。
739,当听到主人要抛弃它时，它忍不住想哭了。。。戏太足[笑cry] http://t.cn/RyQUf5F
740,看了这个，其他什么大摆锤都弱爆了！[doge] http://t.cn/RyHBl04
741,【午间分享】自己开心就好[笑cry]
742,有没有这样一个人， 无论多么想念， 却不曾再见面。
743,【[话筒]关于劳动合同，你不得不知的8件事】求职找工作，拿到合同就万事大吉？连细节都没看清就挥着笔杆子“签签签”？别急！合同里有哪些陷阱你清楚吗？劳动合同要包含哪些内容？试用期不是“白用期”，法律上有哪些规定？…戳图↓↓关于劳动合同，你必须知道这8件事。事关权利，转起学习！@人民日报
744,有些女孩子，雪球扔的比他么男孩子还远
745,【20个改变生活的快乐习惯】你快乐吗？你是否总说自己忙，要到什么时候，才能享受生活？人生是场跋涉，要学会途中小憩，放松心灵，如何找回最简单的快乐？其实，快乐是一种习惯，要善于栽培它。20个快乐习惯↓↓改变你的生活，遇见更好的自己。转发收藏，不妨一试。@人民网
746,【此刻，你愿为这些被残杀的生命转发吗？】近日，厦门海关查获一批涉嫌走私的象牙57根，重118.8公斤，这些象牙大部分属于幼年象，估计最小的只有3岁。为了获得完整的象牙，大象的整个面部都会被偷猎者残忍割掉！你能想象在这些象宝宝身上发生的残忍画面吗[泪]不购买野生动物制品，支持的转！By央视
747,"一句道歉的话，可能平息一场战争。一句刻薄的话，可能令人把心伤透。一句劝慰的话，可能治愈别人的伤口。一句公道的话，可能让人感激你一生。一句谎言,可能让你失掉人心。一句直白的话，可能使紧张的气氛升级。一句赞美的话，可能化解一场危机。"
748,大西洋海神海蛞蝓（学名：Glaucus atlanticus），也叫“蓝龙”或“蓑海牛”，是一种蓝色、小型的远洋翼蓑海蛞蝓。简直！超！好！看！啊！
749,当红楼梦变成英国贵族风[笑cry]
750,如果真有那种一拍即合的爱情就好了，不需要暧昧的你来我往，不需要花太多时间去培养，我已经没有力气去玩猜测的游戏，因为我怕会受伤害。” 我们想要的，大概就是那种，你看一眼就知道，是这个人，没错了。——《我爱你》
751,"对于经常说你胖的人,就该这么干 http://t.cn/RyKbduc"
752,你有什么道理后悔没有早点知道？
753,红隼(common kestrel)曾有过一个无比霸气的名字：windfucker [doge]
754,#北京连续降雪4天#【居庸关，雪国列车[羞嗒嗒]】今天上午在居庸关长城，昨日的大雪已将群山覆盖，雪后的山里一片寂静，长城化为一条“银蛇”。当列车通过时，市民纷纷按下快门留下美景。京华时报记者 潘之望
755,别因为寂寞而错爱，别因为错爱而寂寞一生
756,【NATE】被最后一笑秒到#KAI#
757,【扎克伯格将为女儿出生休两个月陪产假】- Facebook首席执行长扎克伯格上周五在其Facebook上发帖称，将在女儿出生后休两个月带薪陪产假，他还引用研究称，父母给予初生宝宝更多陪伴将利于他们成长。该公司允许每位美国员工休四个月带薪产假或陪产假，员工可以分几次休或一次休完。http://t.cn/RU3ecc5
758,女生第一次赴天堂的故事，是不是找到了你们的影子呢[doge]还没有过的妹纸也来感受下~#花式虐狗#
759,【北大教授：农民养女儿在老年所得回报优于养儿子】北京大学国家发展研究院教授曾毅介绍，为期七年的全国大样本老年健康长寿影响因素跟踪调查研究成果令人信服地说明，我国农村与城镇老人养育女儿在老年（尤其是进入高龄之后）所得长期回报明显优于养育儿子，这种现象在农村更为显著。
760,【广东一逃犯吃槟榔吃成樱桃小嘴 逃亡13年方被抓】2002年，顺德男子谢某杀人后潜逃，逃亡间，因担惊受怕，他终日靠吃槟榔消愁，不久竟意外发现自己嘴变小了，遂凭此躲过警方侦查。据悉，口腔黏膜会和槟榔中所含的生物碱发生反应致变硬，吃得越多张口度便会越来越小。公共频道http://t.cn/RU30tVp
761,【越南美味：烤田鼠】烤田鼠肉是一道广受越南人喜爱的食物，价格比猪肉、鸡肉还贵，一公斤烤鼠肉能卖到8万盾，约合3.8美元。在柬埔寨，每年水稻收获季都饱受田鼠肆虐之患，当地农民在田间设笼套，捕田鼠，出口越南。柬埔寨农民每人每天能捕捉20-30公斤田鼠，每公斤售价约合0.75美元。（央视记者周洋）
762,【中国9大最“恐怖”栈道 一起来挑战】①华山长空栈道，仅三道木板宽；②天门山鬼谷玻璃栈道，全线都立于万丈悬崖中；③贵州南江大峡谷栈道，头顶一线天，踩着“摇摇欲坠”铁索桥，脚下是湍急流水；④河北白石山“国内最长悬空玻璃栈道”……喊上胆大的小伙伴们一起去吧！[笑cry]
763,美好的爱情就是一个臭不要脸一个假装矜持，千万不要等到臭不要脸的那个走了，假装矜持的那个才哭了。
764,二三流大学的毕业生如何突破企业名校毕业限制条件，获得公平的竞争条件？#大神推荐#
765,【naver综合】23日金秀贤出席在首尔三成洞往十里CGV举行的电影#桃李花歌#VIP试映会.
766,脸的进化过程
767,#爆料头条# 别看了，看多了肚子会怀孕[doge]http://t.cn/RL21pIy
768,"蓝脚鲣鸟,学名Sula nebouxii,又叫结巴鸟，是一种大型的热带海鸟。它们从不怕人,所以很容易被抓住,因此得到了“笨鸟”的外号。 哈哈哈蓝色的靴子好美哦[哈哈]"
769,【巴伦周刊：沪市牛市行情料不会持久】- 交银国际研究部门主管@洪灝 认为，这波牛市行情不会持久，他称最近沪市的活跃是熊市的反弹，上证综指要下跌30%才能达到公允价值水平。http://t.cn/RU3rpAI
770,【新疆90后武警被大刀擦着头皮掠过仍干掉6名暴恐分子】1994年出生的武警新疆总队四支队特勤中队吴蛟，在一次搜索任务中感到耳边一丝风声划过，一把大刀擦着头皮掠过！他冷静地调整好姿势，开枪射击，弹无虚发。这次战斗中他凭借机智勇敢，一人击毙了6名暴徒。（新华网）http://t.cn/RU3dBBe
771,【北大七年研究显示：养女防老！】为期七年的全国大样本老年健康长寿影响因素跟踪调查研究成果令人信服地说明，我国农村与城镇老人养育女儿在老年所得长期回报明显优于养育儿子。农村与城镇只有女儿的老人观测期内死亡风险分别比只有儿子的低25%与10％。该现象农村更为显著。http://t.cn/RU3gZKQ
772,【女孩拒绝公司加班被解约 主管称因难管理】西安王女士上周五下午6点被突然通知要加班，她以有事为由拒绝，没想到公司主管说不加班就离职。她一气就没去，结果第二天真被解约。公司称未签订正式合同，辞退是情理之中。律师称单纯因劳动者不来加班就解雇，在解雇程序上存在瑕疵。http://t.cn/RU3xiTy
773,[1][1][2][1] #陈伟霆# http://t.cn/RU1tZcz
774,Cate Blanchett┃《Vogue》澳大利亚版，2015十二月刊封面及内页大片.......[xkl转圈][xkl转圈][xkl转圈]
775,“ 我想去个地方，无拘无束，随便放屁，不穿罩罩，也不会被警察抓走。” “ 这个操蛋的世界，影响了我的小情绪。” 这姑娘@苣毒设计师品牌 的自白简直魔性！！！更多图戳 http://t.cn/RU1bhen
776,此刻当你陷入黑暗的绝境，才懂光明多遥不可及。 by @何洁
777,有些压力总是 得自己扛过去，说出来就成了充满 负能量的抱怨。寻求安慰 也无济于事，还徒增了 别人的烦恼。而当你 独自走过艰难险阻，一定会感激 当初一声不吭咬牙坚持着的自己。
778,兄弟，你这样玩可就没朋友了！[嘻嘻] http://t.cn/Ry2z6hV
779,GIF - 萌die！！[j挂了] 超可愛超可愛啊啊啊 他側身講解時候粉紅粉紅的飽滿嘴唇啊啊啊啊啊啊啊啊
780,【江苏：男子专业偷鸡20年9次入狱 自称懂鸡的语言】这名52岁偷鸡“老贼”昨日被抓获，他今年8月刚出狱，仅过一个月就重操旧业，两个月时间盗窃20多起。他吹嘘：自己专业偷鸡20年，靠的就是读懂鸡的语言，鸡到他面前都很老实，所以每次偷鸡都不会引起别人注意…（扬子晚报）http://t.cn/RU30UeQ
781,【赔偿10万！“南京第一高楼”因侵犯日照权败诉】因认为自家房子被南京第一高楼“紫峰大厦”挡住阳光，陈先生提起诉讼讨要日照权及损失。今天，南京市鼓楼区法院一审宣判：被告南京国资绿地金融中心一次性补偿原告陈先生10万元。法院认为，原告房屋在“紫峰大厦”建成后，日照时间有明显减少。(中新网)
782,有没有想过，我们逛博物馆的时候为什么执着的要拿着相机手机对着那些名作拍照？ 最近荷兰一个博物馆做了一个活动.... 号召大家不要拿出相机手机，你若喜欢，给你纸和笔，不如自己去画吧.... 也许，这能让你更好的理解艺术呢.....
783,当你学会放弃 你才可以承受一切的失望和谎言 我什么都可以不要了 你还能拿我怎样
784,【村主任辞职为子办婚宴 辞职报告已通过】近日，陕西城固县莲花街道杜家漕村主任马卫东给儿子办喜宴时，因申请报告没通过，向街道提出辞职。事发后街道办党委免去其村党支部委员职务。昨天该村召开村民代表大会，最终决定通过马卫东的辞职报告，村主任补选工作将择日进行。（央视记者闫星光 王志杰）
785,【扩散：极端天气来袭 “航班取消”短信骗局也来了！】骗子短信告知航班取消→乘客联系“400”假客服→骗子索要网银卡号密码→乘客卡上的钱被转移…提醒：航空公司不会直接给旅客发“航班取消”短信。收到此类短信，应联系购票处核实，或直接致电官方客服获取准确航班信息！警惕！@央视新闻评论
786,你遇到最文艺的一句话是什么[心]
787,爱的代价～
788,妹纸，你这么逗比，现在还好吧？！http://t.cn/Ry7FGPv
789,彩排结束。明天，一个不一样的发布会#小米2015新品发布会#
